QueryId,DocumentId
14,189
14,37
14,57
14,406
14,199
14,179
14,356
14,303
14,349
14,372
14,271
14,333
14,381
14,418
14,395
14,70
14,87
14,140
14,194
14,229
14,340
14,73
14,12
14,274
14,56
14,163
14,324
14,375
14,366
14,278
14,262
14,205
14,55
14,135
14,337
14,385
14,389
14,113
14,259
14,300
14,21
14,152
14,244
14,392
14,284
14,387
14,410
14,63
14,3
14,258
14,301
14,103
14,122
14,176
14,285
14,112
14,141
14,219
14,277
14,332
14,360
14,35
14,71
14,155
14,183
14,233
14,338
14,378
14,41
14,125
14,182
14,256
14,351
14,413
14,98
14,313
14,361
14,417
14,1
14,11
14,78
14,94
14,204
14,371
14,116
14,202
14,85
14,90
14,169
14,178
14,354
14,6
14,96
14,241
14,311
14,345
14,27
14,30
14,51
14,102
14,109
14,196
14,386
14,54
14,67
14,173
14,208
14,226
14,249
14,59
14,131
14,165
14,212
14,257
14,331
14,339
14,373
14,69
14,82
14,149
14,153
14,162
14,190
14,220
14,8
14,33
14,60
14,132
14,168
14,185
14,227
14,414
14,420
14,124
14,147
14,222
14,286
14,403
14,412
14,5
14,24
14,129
14,143
14,209
14,238
14,240
14,250
14,254
14,370
14,15
14,17
14,36
14,66
14,120
14,148
14,215
14,267
14,275
14,283
14,299
14,355
14,390
14,39
14,110
14,146
14,150
14,247
14,263
14,291
14,363
14,380
14,396
14,422
14,2
14,13
14,16
14,19
14,20
14,25
14,26
14,44
14,62
14,64
14,83
14,95
14,108
14,154
14,170
14,174
14,203
14,207
14,214
14,223
14,225
14,232
14,236
14,243
14,245
14,265
14,296
14,309
14,312
14,322
14,323
14,328
14,329
14,376
14,397
14,398
14,402
14,409
14,419
14,4
14,10
14,14
14,22
14,23
14,29
14,31
14,34
14,40
14,42
14,46
14,49
14,50
14,52
14,58
14,61
14,65
14,68
14,72
14,75
14,77
14,80
14,81
14,84
14,92
14,93
14,105
14,106
14,111
14,114
14,118
14,119
14,123
14,126
14,127
14,128
14,133
14,134
14,137
14,144
14,145
14,151
14,158
14,161
14,164
14,166
14,167
14,171
14,172
14,180
14,181
14,184
14,187
14,191
14,197
14,198
14,200
14,201
14,210
14,213
14,216
14,217
14,221
14,231
14,235
14,242
14,248
14,251
14,253
14,260
14,261
14,264
14,268
14,276
14,282
14,302
14,304
14,314
14,317
14,318
14,320
14,321
14,325
14,330
14,347
14,348
14,352
14,353
14,362
14,364
14,368
14,369
14,374
14,379
14,383
14,391
14,393
14,400
14,401
14,404
14,423
17,156
17,358
17,303
17,155
17,61
17,339
17,242
17,258
17,167
17,269
17,144
17,159
17,121
17,309
17,36
17,75
17,68
17,212
17,1
17,315
17,70
17,391
17,370
17,94
17,148
17,169
17,267
17,280
17,290
17,291
17,327
17,332
17,364
17,383
17,411
17,421
17,47
17,54
17,86
17,89
17,115
17,135
17,142
17,154
17,188
17,228
17,251
17,271
17,281
17,306
17,313
17,322
17,348
17,360
17,389
17,402
17,27
17,66
17,88
17,100
17,139
17,181
17,279
17,408
17,2
17,3
17,4
17,5
17,6
17,7
17,8
17,9
17,10
17,11
17,12
17,13
17,14
17,15
17,16
17,17
17,18
17,19
17,20
17,21
17,22
17,23
17,24
17,25
17,26
17,28
17,29
17,30
17,31
17,32
17,33
17,34
17,35
17,37
17,38
17,39
17,40
17,41
17,42
17,43
17,44
17,45
17,46
17,48
17,49
17,50
17,51
17,52
17,53
17,55
17,56
17,57
17,58
17,59
17,60
17,62
17,63
17,64
17,65
17,67
17,69
17,71
17,72
17,73
17,74
17,76
17,77
17,78
17,79
17,80
17,81
17,82
17,83
17,84
17,85
17,87
17,90
17,91
17,92
17,93
17,95
17,96
17,97
17,98
17,99
17,101
17,102
17,103
17,104
17,105
17,106
17,107
17,108
17,109
17,110
17,111
17,112
17,113
17,114
17,116
17,117
17,118
17,119
17,120
17,122
17,123
17,124
17,125
17,126
17,127
17,128
17,129
17,130
17,131
17,132
17,133
17,134
17,136
17,137
17,138
17,140
17,141
17,143
17,145
17,146
17,147
17,149
17,150
17,151
17,152
17,153
17,157
17,158
17,160
17,161
17,162
17,163
17,164
17,165
17,166
17,168
17,170
17,171
17,172
17,173
17,174
17,175
17,176
17,177
17,178
17,179
17,180
17,182
17,183
17,184
17,185
17,186
17,187
17,189
17,190
17,191
17,192
17,193
17,194
17,195
17,196
17,197
17,198
17,199
17,200
17,201
17,202
17,203
17,204
17,205
17,206
17,207
17,208
17,209
17,210
17,211
17,213
17,214
17,215
17,216
17,217
17,218
17,219
17,220
17,221
17,222
17,223
17,224
17,225
17,226
17,227
17,229
17,230
17,231
17,232
17,233
17,234
17,235
17,236
17,237
17,238
17,239
17,240
17,241
17,243
17,244
17,245
17,246
17,247
17,248
17,249
17,250
17,252
17,253
17,254
17,255
17,256
17,257
17,259
17,260
17,261
17,262
17,263
17,264
17,265
17,266
17,268
17,270
17,272
17,273
17,274
17,275
17,276
17,277
17,278
17,282
17,283
17,284
17,285
17,286
17,287
17,288
17,289
17,292
17,293
17,294
17,295
17,296
17,297
17,298
17,299
17,300
17,301
17,302
17,304
17,305
17,307
17,308
17,310
17,311
17,312
17,314
17,316
17,317
17,318
17,319
17,320
17,321
17,323
17,324
17,325
17,326
17,328
17,329
17,330
17,331
17,333
17,334
17,335
17,336
17,337
17,338
17,340
17,341
17,342
17,343
17,344
17,345
17,346
17,347
17,349
17,350
17,351
17,352
17,353
17,354
17,355
17,356
17,357
17,359
17,361
17,362
17,363
17,365
17,366
17,367
17,368
17,369
17,371
17,372
17,373
17,374
17,375
17,376
17,377
17,378
17,379
17,380
17,381
17,382
17,384
17,385
17,386
17,387
17,388
17,390
17,392
17,393
17,394
17,395
17,396
17,397
17,398
17,399
17,400
17,401
17,403
17,404
17,405
17,406
17,407
17,409
17,410
17,412
17,413
17,414
17,415
17,416
17,417
17,418
17,419
17,420
17,422
17,423
20,121
20,294
20,343
20,47
20,159
20,100
20,292
20,79
20,156
20,295
20,7
20,40
20,349
20,142
20,316
20,48
20,148
20,195
20,89
20,382
20,41
20,267
20,281
20,290
20,202
20,230
20,240
20,86
20,387
20,193
20,188
20,261
20,361
20,228
20,334
20,271
20,326
20,50
20,115
20,25
20,339
20,194
20,160
20,360
20,272
20,135
20,423
20,337
20,305
20,32
20,54
20,147
20,56
20,177
20,254
20,70
20,174
20,99
20,55
20,198
20,88
20,212
20,53
20,227
20,11
20,377
20,215
20,250
20,175
20,370
20,340
20,402
20,97
20,6
20,318
20,180
20,342
20,358
20,235
20,81
20,234
20,27
20,341
20,311
20,73
20,293
20,307
20,233
20,374
20,269
20,151
20,411
20,221
20,297
20,113
20,253
20,242
20,350
20,378
20,303
20,413
20,365
20,306
20,351
20,143
20,266
20,69
20,139
20,33
20,252
20,390
20,46
20,39
20,262
20,167
20,300
20,22
20,296
20,185
20,232
20,414
20,356
20,66
20,352
20,335
20,92
20,255
20,226
20,333
20,391
20,5
20,329
20,359
20,403
20,324
20,82
20,184
20,247
20,355
20,52
20,31
20,315
20,209
20,332
20,169
20,144
20,308
20,72
20,379
20,277
20,176
20,211
20,373
20,10
20,408
20,275
20,191
20,299
20,116
20,164
20,1
20,345
20,371
20,238
20,265
20,367
20,61
20,196
20,380
20,386
20,131
20,229
20,45
20,108
20,258
20,280
20,37
20,301
20,101
20,104
20,152
20,404
20,65
20,138
20,268
20,274
20,338
20,363
20,44
20,57
20,264
20,87
20,130
20,284
20,388
20,407
20,14
20,149
20,197
20,200
20,283
20,157
20,173
20,256
20,68
20,313
20,320
20,416
20,49
20,204
20,219
20,236
20,78
20,91
20,208
20,20
20,38
20,90
20,96
20,117
20,170
20,182
20,192
20,344
20,364
20,28
20,43
20,106
20,110
20,133
20,166
20,189
20,206
20,207
20,270
20,323
20,328
20,405
20,3
20,15
20,34
20,35
20,42
20,63
20,67
20,75
20,77
20,80
20,98
20,119
20,161
20,199
20,231
20,245
20,251
20,273
20,278
20,289
20,309
20,312
20,420
20,12
20,26
20,105
20,109
20,114
20,134
20,158
20,244
20,248
20,282
20,287
20,298
20,302
20,327
20,331
20,366
20,369
20,392
20,397
20,400
20,410
20,412
20,4
20,9
20,23
20,30
20,64
20,71
20,74
20,83
20,102
20,103
20,111
20,118
20,123
20,128
20,129
20,140
20,145
20,150
20,154
20,171
20,179
20,181
20,183
20,186
20,216
20,217
20,225
20,241
20,263
20,279
20,291
20,304
20,314
20,336
20,346
20,354
20,357
20,376
20,384
20,415
20,418
20,421
20,2
20,8
20,13
20,16
20,17
20,18
20,19
20,21
20,24
20,29
20,36
20,51
20,58
20,59
20,60
20,62
20,76
20,84
20,85
20,93
20,94
20,95
20,107
20,112
20,120
20,122
20,124
20,125
20,126
20,127
20,132
20,136
20,137
20,141
20,146
20,153
20,155
20,162
20,163
20,165
20,168
20,172
20,178
20,187
20,190
20,201
20,203
20,205
20,210
20,213
20,214
20,218
20,220
20,222
20,223
20,224
20,237
20,239
20,243
20,246
20,249
20,257
20,259
20,260
20,276
20,285
20,286
20,288
20,310
20,317
20,319
20,321
20,322
20,325
20,330
20,347
20,348
20,353
20,362
20,368
20,372
20,375
20,381
20,383
20,385
20,389
20,393
20,394
20,395
20,396
20,398
20,399
20,401
20,406
20,409
20,417
20,419
20,422
22,11
22,5
22,356
22,25
22,41
22,344
22,34
22,142
22,388
22,326
22,339
22,319
22,50
22,285
22,195
22,294
22,185
22,135
22,156
22,267
22,349
22,7
22,79
22,67
22,347
22,272
22,12
22,333
22,236
22,100
22,245
22,304
22,292
22,341
22,342
22,345
22,47
22,99
22,169
22,170
22,211
22,334
22,343
22,359
22,327
22,197
22,227
22,241
22,361
22,247
22,308
22,407
22,305
22,115
22,364
22,377
22,383
22,148
22,166
22,171
22,306
22,370
22,30
22,45
22,103
22,105
22,203
22,220
22,261
22,269
22,295
22,298
22,384
22,392
22,413
22,66
22,167
22,180
22,338
22,38
22,63
22,128
22,160
22,168
22,198
22,208
22,297
22,318
22,337
22,358
22,382
22,411
22,423
22,1
22,10
22,19
22,31
22,33
22,35
22,48
22,61
22,85
22,87
22,88
22,89
22,92
22,97
22,153
22,158
22,194
22,221
22,225
22,233
22,235
22,239
22,254
22,257
22,280
22,287
22,312
22,357
22,376
22,379
22,385
22,402
22,418
22,2
22,3
22,4
22,6
22,8
22,9
22,13
22,14
22,15
22,16
22,17
22,18
22,20
22,21
22,22
22,23
22,24
22,26
22,27
22,28
22,29
22,32
22,36
22,37
22,39
22,40
22,42
22,43
22,44
22,46
22,49
22,51
22,52
22,53
22,54
22,55
22,56
22,57
22,58
22,59
22,60
22,62
22,64
22,65
22,68
22,69
22,70
22,71
22,72
22,73
22,74
22,75
22,76
22,77
22,78
22,80
22,81
22,82
22,83
22,84
22,86
22,90
22,91
22,93
22,94
22,95
22,96
22,98
22,101
22,102
22,104
22,106
22,107
22,108
22,109
22,110
22,111
22,112
22,113
22,114
22,116
22,117
22,118
22,119
22,120
22,121
22,122
22,123
22,124
22,125
22,126
22,127
22,129
22,130
22,131
22,132
22,133
22,134
22,136
22,137
22,138
22,139
22,140
22,141
22,143
22,144
22,145
22,146
22,147
22,149
22,150
22,151
22,152
22,154
22,155
22,157
22,159
22,161
22,162
22,163
22,164
22,165
22,172
22,173
22,174
22,175
22,176
22,177
22,178
22,179
22,181
22,182
22,183
22,184
22,186
22,187
22,188
22,189
22,190
22,191
22,192
22,193
22,196
22,199
22,200
22,201
22,202
22,204
22,205
22,206
22,207
22,209
22,210
22,212
22,213
22,214
22,215
22,216
22,217
22,218
22,219
22,222
22,223
22,224
22,226
22,228
22,229
22,230
22,231
22,232
22,234
22,237
22,238
22,240
22,242
22,243
22,244
22,246
22,248
22,249
22,250
22,251
22,252
22,253
22,255
22,256
22,258
22,259
22,260
22,262
22,263
22,264
22,265
22,266
22,268
22,270
22,271
22,273
22,274
22,275
22,276
22,277
22,278
22,279
22,281
22,282
22,283
22,284
22,286
22,288
22,289
22,290
22,291
22,293
22,296
22,299
22,300
22,301
22,302
22,303
22,307
22,309
22,310
22,311
22,313
22,314
22,315
22,316
22,317
22,320
22,321
22,322
22,323
22,324
22,325
22,328
22,329
22,330
22,331
22,332
22,335
22,336
22,340
22,346
22,348
22,350
22,351
22,352
22,353
22,354
22,355
22,360
22,362
22,363
22,365
22,366
22,367
22,368
22,369
22,371
22,372
22,373
22,374
22,375
22,378
22,380
22,381
22,386
22,387
22,389
22,390
22,391
22,393
22,394
22,395
22,396
22,397
22,398
22,399
22,400
22,401
22,403
22,404
22,405
22,406
22,408
22,409
22,410
22,412
22,414
22,415
22,416
22,417
22,419
22,420
22,421
22,422
23,294
23,47
23,156
23,79
23,343
23,159
23,121
23,411
23,292
23,382
23,361
23,142
23,40
23,230
23,359
23,100
23,195
23,377
23,41
23,267
23,7
23,305
23,290
23,358
23,423
23,339
23,342
23,115
23,341
23,25
23,53
23,263
23,301
23,338
23,388
23,352
23,54
23,215
23,258
23,279
23,86
23,261
23,334
23,227
23,157
23,399
23,11
23,50
23,55
23,88
23,160
23,180
23,198
23,254
23,316
23,349
23,32
23,45
23,48
23,315
23,27
23,89
23,151
23,202
23,228
23,295
23,402
23,84
23,99
23,117
23,153
23,219
23,314
23,379
23,422
23,21
23,97
23,120
23,161
23,169
23,175
23,255
23,256
23,264
23,282
23,298
23,332
23,354
23,357
23,360
23,386
23,403
23,419
23,39
23,56
23,66
23,194
23,209
23,234
23,374
23,8
23,33
23,60
23,98
23,113
23,132
23,136
23,168
23,185
23,199
23,218
23,246
23,259
23,293
23,300
23,313
23,326
23,335
23,366
23,372
23,414
23,417
23,420
23,31
23,46
23,70
23,73
23,82
23,108
23,135
23,148
23,184
23,221
23,233
23,242
23,247
23,269
23,275
23,280
23,297
23,307
23,337
23,340
23,350
23,355
23,356
23,378
23,413
23,1
23,2
23,3
23,4
23,5
23,6
23,9
23,10
23,12
23,13
23,14
23,15
23,16
23,17
23,18
23,19
23,20
23,22
23,23
23,24
23,26
23,28
23,29
23,30
23,34
23,35
23,36
23,37
23,38
23,42
23,43
23,44
23,49
23,51
23,52
23,57
23,58
23,59
23,61
23,62
23,63
23,64
23,65
23,67
23,68
23,69
23,71
23,72
23,74
23,75
23,76
23,77
23,78
23,80
23,81
23,83
23,85
23,87
23,90
23,91
23,92
23,93
23,94
23,95
23,96
23,101
23,102
23,103
23,104
23,105
23,106
23,107
23,109
23,110
23,111
23,112
23,114
23,116
23,118
23,119
23,122
23,123
23,124
23,125
23,126
23,127
23,128
23,129
23,130
23,131
23,133
23,134
23,137
23,138
23,139
23,140
23,141
23,143
23,144
23,145
23,146
23,147
23,149
23,150
23,152
23,154
23,155
23,158
23,162
23,163
23,164
23,165
23,166
23,167
23,170
23,171
23,172
23,173
23,174
23,176
23,177
23,178
23,179
23,181
23,182
23,183
23,186
23,187
23,188
23,189
23,190
23,191
23,192
23,193
23,196
23,197
23,200
23,201
23,203
23,204
23,205
23,206
23,207
23,208
23,210
23,211
23,212
23,213
23,214
23,216
23,217
23,220
23,222
23,223
23,224
23,225
23,226
23,229
23,231
23,232
23,235
23,236
23,237
23,238
23,239
23,240
23,241
23,243
23,244
23,245
23,248
23,249
23,250
23,251
23,252
23,253
23,257
23,260
23,262
23,265
23,266
23,268
23,270
23,271
23,272
23,273
23,274
23,276
23,277
23,278
23,281
23,283
23,284
23,285
23,286
23,287
23,288
23,289
23,291
23,296
23,299
23,302
23,303
23,304
23,306
23,308
23,309
23,310
23,311
23,312
23,317
23,318
23,319
23,320
23,321
23,322
23,323
23,324
23,325
23,327
23,328
23,329
23,330
23,331
23,333
23,336
23,344
23,345
23,346
23,347
23,348
23,351
23,353
23,362
23,363
23,364
23,365
23,367
23,368
23,369
23,370
23,371
23,373
23,375
23,376
23,380
23,381
23,383
23,384
23,385
23,387
23,389
23,390
23,391
23,392
23,393
23,394
23,395
23,396
23,397
23,398
23,400
23,401
23,404
23,405
23,406
23,407
23,408
23,409
23,410
23,412
23,415
23,416
23,418
23,421
27,47
27,156
27,121
27,295
27,294
27,343
27,272
27,341
27,204
27,32
27,290
27,297
27,24
27,79
27,418
27,303
27,367
27,202
27,117
27,275
27,89
27,240
27,293
27,61
27,333
27,155
27,253
27,340
27,110
27,306
27,404
27,254
27,383
27,339
27,175
27,247
27,279
27,262
27,420
27,322
27,378
27,408
27,111
27,241
27,401
27,216
27,188
27,185
27,133
27,301
27,403
27,296
27,235
27,88
27,1
27,370
27,63
27,307
27,227
27,114
27,228
27,298
27,300
27,60
27,54
27,151
27,271
27,113
27,280
27,157
27,168
27,310
27,174
27,70
27,46
27,148
27,230
27,22
27,377
27,78
27,170
27,315
27,250
27,233
27,15
27,20
27,135
27,103
27,242
27,277
27,345
27,77
27,49
27,184
27,36
27,284
27,144
27,273
27,146
27,334
27,159
27,417
27,397
27,7
27,292
27,6
27,158
27,211
27,53
27,21
27,43
27,173
27,48
27,274
27,107
27,409
27,56
27,281
27,371
27,269
27,328
27,183
27,73
27,169
27,299
27,349
27,195
27,391
27,248
27,161
27,178
27,93
27,415
27,263
27,329
27,9
27,10
27,167
27,335
27,355
27,358
27,68
27,191
27,259
27,289
27,338
27,96
27,23
27,374
27,337
27,413
27,92
27,94
27,267
27,305
27,308
27,405
27,412
27,16
27,38
27,82
27,76
27,86
27,194
27,327
27,102
27,134
27,5
27,11
27,25
27,34
27,39
27,85
27,176
27,100
27,229
27,255
27,71
27,90
27,105
27,120
27,127
27,207
27,245
27,252
27,288
27,348
27,66
27,182
27,196
27,302
27,40
27,69
27,128
27,147
27,258
27,320
27,419
27,104
27,112
27,145
27,162
27,190
27,366
27,379
27,402
27,26
27,84
27,108
27,115
27,139
27,326
27,394
27,395
27,422
27,206
27,246
27,287
27,109
27,131
27,136
27,212
27,261
27,264
27,373
27,116
27,179
27,186
27,219
27,2
27,17
27,95
27,129
27,130
27,172
27,318
27,353
27,356
27,362
27,380
27,384
27,388
27,416
27,75
27,81
27,126
27,189
27,265
27,266
27,346
27,369
27,44
27,45
27,122
27,143
27,163
27,220
27,282
27,410
27,55
27,64
27,192
27,198
27,208
27,210
27,222
27,276
27,309
27,313
27,316
27,319
27,323
27,357
27,360
27,361
27,382
27,399
27,407
27,414
27,13
27,18
27,27
27,31
27,35
27,52
27,57
27,58
27,65
27,72
27,74
27,87
27,97
27,118
27,142
27,152
27,154
27,160
27,164
27,171
27,177
27,193
27,200
27,205
27,215
27,221
27,223
27,224
27,225
27,226
27,234
27,238
27,243
27,256
27,260
27,270
27,278
27,285
27,286
27,330
27,344
27,347
27,350
27,351
27,352
27,359
27,375
27,376
27,385
27,386
27,387
27,389
27,390
27,392
27,396
27,398
27,406
27,3
27,4
27,8
27,12
27,14
27,19
27,28
27,29
27,30
27,33
27,37
27,41
27,42
27,50
27,51
27,59
27,62
27,67
27,80
27,83
27,91
27,98
27,99
27,101
27,106
27,119
27,123
27,124
27,125
27,132
27,137
27,138
27,140
27,141
27,149
27,150
27,153
27,165
27,166
27,180
27,181
27,187
27,197
27,199
27,201
27,203
27,209
27,213
27,214
27,217
27,218
27,231
27,232
27,236
27,237
27,239
27,244
27,249
27,251
27,257
27,268
27,283
27,291
27,304
27,311
27,312
27,314
27,317
27,321
27,324
27,325
27,331
27,332
27,336
27,342
27,354
27,363
27,364
27,365
27,368
27,372
27,381
27,393
27,400
27,411
27,421
27,423
28,277
28,360
28,394
28,307
28,81
28,121
28,390
28,156
28,391
28,377
28,150
28,245
28,94
28,290
28,264
28,189
28,343
28,225
28,326
28,96
28,325
28,279
28,110
28,413
28,403
28,284
28,359
28,71
28,219
28,294
28,163
28,118
28,164
28,266
28,113
28,370
28,159
28,79
28,366
28,173
28,200
28,26
28,139
28,373
28,88
28,42
28,333
28,207
28,253
28,283
28,371
28,149
28,286
28,221
28,58
28,257
28,400
28,133
28,278
28,6
28,327
28,334
28,345
28,62
28,117
28,280
28,231
28,22
28,368
28,136
28,115
28,48
28,321
28,236
28,262
28,103
28,39
28,226
28,316
28,255
28,134
28,339
28,131
28,265
28,145
28,77
28,82
28,86
28,402
28,141
28,398
28,93
28,261
28,107
28,175
28,195
28,281
28,352
28,65
28,349
28,397
28,32
28,87
28,109
28,128
28,148
28,158
28,381
28,422
28,243
28,369
28,389
28,45
28,191
28,232
28,293
28,310
28,56
28,125
28,165
28,171
28,183
28,14
28,47
28,76
28,108
28,116
28,135
28,169
28,196
28,202
28,254
28,289
28,301
28,304
28,322
28,43
28,146
28,240
28,250
28,275
28,311
28,341
28,408
28,13
28,90
28,142
28,190
28,193
28,199
28,249
28,252
28,260
28,297
28,300
28,305
28,315
28,331
28,332
28,348
28,385
28,406
28,414
28,33
28,205
28,241
28,319
28,350
28,356
28,358
28,387
28,5
28,20
28,23
28,30
28,69
28,73
28,100
28,102
28,122
28,124
28,144
28,160
28,168
28,174
28,177
28,185
28,194
28,203
28,204
28,211
28,213
28,228
28,237
28,238
28,246
28,247
28,268
28,269
28,271
28,285
28,292
28,299
28,302
28,318
28,323
28,328
28,344
28,361
28,378
28,379
28,382
28,383
28,384
28,386
28,395
28,419
28,1
28,2
28,3
28,4
28,7
28,8
28,9
28,10
28,11
28,12
28,15
28,16
28,17
28,18
28,19
28,21
28,24
28,25
28,27
28,28
28,29
28,31
28,34
28,35
28,36
28,37
28,38
28,40
28,41
28,44
28,46
28,49
28,50
28,51
28,52
28,53
28,54
28,55
28,57
28,59
28,60
28,61
28,63
28,64
28,66
28,67
28,68
28,70
28,72
28,74
28,75
28,78
28,80
28,83
28,84
28,85
28,89
28,91
28,92
28,95
28,97
28,98
28,99
28,101
28,104
28,105
28,106
28,111
28,112
28,114
28,119
28,120
28,123
28,126
28,127
28,129
28,130
28,132
28,137
28,138
28,140
28,143
28,147
28,151
28,152
28,153
28,154
28,155
28,157
28,161
28,162
28,166
28,167
28,170
28,172
28,176
28,178
28,179
28,180
28,181
28,182
28,184
28,186
28,187
28,188
28,192
28,197
28,198
28,201
28,206
28,208
28,209
28,210
28,212
28,214
28,215
28,216
28,217
28,218
28,220
28,222
28,223
28,224
28,227
28,229
28,230
28,233
28,234
28,235
28,239
28,242
28,244
28,248
28,251
28,256
28,258
28,259
28,263
28,267
28,270
28,272
28,273
28,274
28,276
28,282
28,287
28,288
28,291
28,295
28,296
28,298
28,303
28,306
28,308
28,309
28,312
28,313
28,314
28,317
28,320
28,324
28,329
28,330
28,335
28,336
28,337
28,338
28,340
28,342
28,346
28,347
28,351
28,353
28,354
28,355
28,357
28,362
28,363
28,364
28,365
28,367
28,372
28,374
28,375
28,376
28,380
28,388
28,392
28,393
28,396
28,399
28,401
28,404
28,405
28,407
28,409
28,410
28,411
28,412
28,415
28,416
28,417
28,418
28,420
28,421
28,423
29,192
29,341
29,329
29,121
29,158
29,47
29,157
29,105
29,115
29,367
29,184
29,382
29,7
29,100
29,156
29,159
29,323
29,86
29,230
29,292
29,315
29,334
29,48
29,343
29,54
29,279
29,418
29,345
29,378
29,352
29,344
29,140
29,188
29,383
29,224
29,70
29,295
29,408
29,227
29,32
29,271
29,364
29,377
29,160
29,195
29,346
29,358
29,350
29,359
29,142
29,211
29,339
29,239
29,139
29,38
29,53
29,307
29,326
29,226
29,234
29,361
29,316
29,356
29,349
29,267
29,185
29,11
29,293
29,290
29,272
29,33
29,313
29,368
29,6
29,25
29,294
29,268
29,80
29,40
29,261
29,50
29,167
29,217
29,77
29,371
29,269
29,56
29,423
29,397
29,284
29,308
29,257
29,370
29,88
29,9
29,109
29,204
29,319
29,138
29,200
29,41
29,79
29,419
29,253
29,13
29,45
29,10
29,150
29,151
29,335
29,35
29,228
29,306
29,27
29,61
29,355
29,31
29,141
29,282
29,388
29,1
29,399
29,55
29,209
29,254
29,122
29,186
29,240
29,333
29,421
29,99
29,259
29,277
29,304
29,39
29,180
29,194
29,198
29,179
29,276
29,407
29,212
29,232
29,318
29,20
29,22
29,63
29,132
29,296
29,340
29,384
29,398
29,402
29,298
29,301
29,404
29,43
29,170
29,213
29,348
29,406
29,23
29,67
29,71
29,93
29,164
29,203
29,219
29,237
29,238
29,242
29,258
29,260
29,280
29,309
29,391
29,392
29,422
29,66
29,342
29,374
29,57
29,117
29,176
29,216
29,243
29,303
29,394
29,5
29,14
29,16
29,17
29,26
29,34
29,64
29,69
29,81
29,111
29,116
29,119
29,125
29,129
29,134
29,135
29,144
29,155
29,161
29,162
29,205
29,249
29,256
29,262
29,264
29,266
29,270
29,278
29,297
29,317
29,373
29,389
29,400
29,403
29,405
29,413
29,414
29,12
29,30
29,37
29,44
29,46
29,58
29,65
29,68
29,89
29,127
29,128
29,148
29,149
29,171
29,174
29,178
29,202
29,215
29,231
29,255
29,288
29,291
29,327
29,328
29,337
29,372
29,376
29,386
29,395
29,410
29,411
29,412
29,417
29,2
29,3
29,4
29,8
29,15
29,18
29,19
29,21
29,24
29,28
29,29
29,36
29,42
29,49
29,51
29,52
29,59
29,60
29,62
29,72
29,73
29,74
29,75
29,76
29,78
29,82
29,83
29,84
29,85
29,87
29,90
29,91
29,92
29,94
29,95
29,96
29,97
29,98
29,101
29,102
29,103
29,104
29,106
29,107
29,108
29,110
29,112
29,113
29,114
29,118
29,120
29,123
29,124
29,126
29,130
29,131
29,133
29,136
29,137
29,143
29,145
29,146
29,147
29,152
29,153
29,154
29,163
29,165
29,166
29,168
29,169
29,172
29,173
29,175
29,177
29,181
29,182
29,183
29,187
29,189
29,190
29,191
29,193
29,196
29,197
29,199
29,201
29,206
29,207
29,208
29,210
29,214
29,218
29,220
29,221
29,222
29,223
29,225
29,229
29,233
29,235
29,236
29,241
29,244
29,245
29,246
29,247
29,248
29,250
29,251
29,252
29,263
29,265
29,273
29,274
29,275
29,281
29,283
29,285
29,286
29,287
29,289
29,299
29,300
29,302
29,305
29,310
29,311
29,312
29,314
29,320
29,321
29,322
29,324
29,325
29,330
29,331
29,332
29,336
29,338
29,347
29,351
29,353
29,354
29,357
29,360
29,362
29,363
29,365
29,366
29,369
29,375
29,379
29,380
29,381
29,385
29,387
29,390
29,393
29,396
29,401
29,409
29,415
29,416
29,420
31,47
31,316
31,300
31,343
31,138
31,415
31,121
31,175
31,266
31,156
31,298
31,294
31,380
31,377
31,290
31,74
31,378
31,98
31,56
31,39
31,295
31,246
31,48
31,81
31,9
31,89
31,102
31,103
31,306
31,336
31,303
31,43
31,88
31,312
31,375
31,315
31,327
31,15
31,371
31,165
31,90
31,148
31,279
31,348
31,326
31,334
31,183
31,205
31,70
31,311
31,404
31,82
31,299
31,157
31,186
31,254
31,335
31,364
31,26
31,210
31,272
31,176
31,182
31,53
31,239
31,115
31,305
31,319
31,386
31,135
31,206
31,283
31,337
31,79
31,133
31,142
31,146
31,150
31,228
31,253
31,345
31,23
31,160
31,238
31,313
31,255
31,289
31,27
31,144
31,215
31,227
31,394
31,350
31,3
31,33
31,297
31,361
31,367
31,84
31,302
31,330
31,1
31,20
31,93
31,152
31,188
31,296
31,338
31,42
31,217
31,234
31,236
31,242
31,257
31,268
31,323
31,398
31,6
31,55
31,261
31,301
31,24
31,122
31,130
31,198
31,202
31,204
31,271
31,360
31,418
31,14
31,100
31,107
31,116
31,126
31,155
31,189
31,241
31,251
31,252
31,264
31,278
31,328
31,333
31,354
31,374
31,382
31,384
31,18
31,36
31,49
31,67
31,75
31,86
31,91
31,94
31,99
31,109
31,117
31,128
31,131
31,139
31,159
31,162
31,168
31,170
31,194
31,197
31,223
31,225
31,233
31,245
31,258
31,267
31,276
31,285
31,329
31,370
31,372
31,376
31,390
31,391
31,405
31,409
31,416
31,12
31,21
31,44
31,46
31,54
31,57
31,71
31,104
31,108
31,132
31,140
31,178
31,181
31,185
31,192
31,195
31,200
31,208
31,235
31,243
31,247
31,256
31,269
31,273
31,275
31,280
31,310
31,318
31,321
31,324
31,346
31,349
31,357
31,369
31,373
31,399
31,401
31,402
